Year	Week	CHIRPS	CMORPH	GSMAP	PERSIANN	IMERG	CCS	SM1 Mean	SM2 Mean	SM3 Mean	SM4 Mean	mean_VHI	Event	Event_PDSI
2004	11	0.127524154589372	0.603572216097023	1.06142	1.13484210526316	1.24348	0.747431948424069	0.165041101278423	0.175460891985646	0.207615073465231	0.206096408713077	58.2857428068115	0	0
2004	12	0.183303140096618	0.57715545755237	1.24694	1.37726315789474	1.2556	0.935472779369627	0.164635818061016	0.174487788080189	0.205987611996537	0.205549921106015	58.2857428068115	0	0
2004	13	0.162946859903382	0.57122381477398	1.22528	1.28168421052632	1.10072	0.864383954154728	0.201846243402692	0.191823615745305	0.206173126997957	0.205096831710211	58.2857428068115	0	0
2004	14	0.13070652173913	0.446130099228225	1.20702	1.32368421052632	0.83336	0.832005730659026	0.194512315599599	0.197276655007629	0.20843553820043	0.20480192431914	58.2857428068115	0	0
2004	15	-0.185332125603865	0.324366041896362	1.11774	1.23126315789474	0.4978	0.780598137535817	0.183982386637934	0.193304227594964	0.209390014789325	0.204738743725632	58.2857428068115	0	0
2004	16	0.33012077294686	0.380143329658214	1.36862	1.48589473684211	0.7575	1.20179441260745	0.236319804272814	0.219663195421324	0.213946498182317	0.204736986905336	58.2857428068115	0	0
2004	17	0.303303140096618	0.386416758544653	1.30788	1.50673684210526	0.6869	1.13433381088825	0.242248978894831	0.232842143321863	0.218895801543547	0.205707956286413	58.2857428068115	0	0
2004	18	0.0433635265700483	0.152855567805954	1.0573	1.35673684210526	0.35492	0.996801575931232	0.214672356569837	0.222313475215085	0.217101752095445	0.205775947033295	58.2857428068115	0	0
2004	19	0.0725785024154589	-0.00317530319735391	0.75552	1.14347368421053	-0.01028	0.773202005730659	0.227147021821285	0.221024404836154	0.215830860557315	0.205740166966404	58.2857428068115	0	0
2004	20	0.377771739130435	0.237409040793826	0.7686	0.992631578947368	0.06538	0.651547277936963	0.221053539925618	0.218694238246196	0.216776352908164	0.205918641766267	58.2857428068115	0	0
2004	21	0.865869565217391	0.584443219404631	0.2566	1.34073684210526	0.28522	1.04386103151862	0.263872950721526	0.244402065876777	0.220783900276583	0.206390713570373	58.2857428068115	0	0
2004	22	0.96326690821256	0.583263506063947	0.05546	1.01168421052632	0.07626	0.837227793696275	0.257417941468035	0.260730942845084	0.229560415158323	0.207118234017066	58.2857428068115	0	0
2004	23	0.944921497584541	0.491653803748622	-0.0288	0.869368421052632	-0.00508	0.645361747851003	0.214325652409331	0.228910609325207	0.225740094865419	0.207112175183637	58.2857428068115	0	0
2004	24	0.911231884057971	0.420165380374862	-0.07304	0.818947368421053	0.01084	0.641239255014327	0.22297638579478	0.226615200190044	0.222789062360594	0.206878738552332	58.2857428068115	0	0
2004	25	0.900899758454106	0.304762954796031	-0.13498	0.897263157894737	0.01542	0.687804441260745	0.20249448639245	0.213987181628347	0.220969548998115	0.206616831059967	58.1320140927775	0	0
2004	26	0.942723429951691	0.412039691289967	-0.03122	0.927263157894737	0.03634	0.604734957020057	0.19432960779991	0.206002369244735	0.219658774616371	0.206328339252089	59.6119201409278	0	0
2004	27	0.927185990338164	0.408665931642778	-0.06048	0.836736842105263	-0.01924	0.572772206303725	0.203286141269946	0.206097423872946	0.218156306490904	0.206010102379535	58.8794480328831	0	0
2004	28	0.960917874396135	0.424652701212789	-0.07746	0.874	-0.0657	0.538904011461318	0.203621051163927	0.202701770013415	0.214496283107041	0.20566431235522	58.3236758661186	0	0
2004	29	0.925507246376812	0.410507166482911	-0.13676	0.732421052631579	-0.10726	0.477754297994269	0.212609061322311	0.211034660206118	0.213719876231581	0.205353242435626	58.1561450381679	0	0
2004	30	0.975833333333333	0.470275633958104	-0.08598	0.803368421052632	-0.05646	0.621389684813754	0.213350034306395	0.209088357925787	0.213255511959077	0.205073233475643	57.9886142102173	0	0
2004	31	0.981479468599034	0.474222712238148	-0.09512	0.818315789473684	-0.07124	0.645103868194842	0.215994261438194	0.211200413003498	0.213688779066241	0.204848884732596	58.7199823840282	0	0
2004	32	1.00787439613527	0.585005512679162	0.17282	0.992947368421053	0.03508	0.780752148997135	0.191013648744205	0.198384443622799	0.212450058212525	0.204598886812372	59.3409277745156	0	0
2004	33	0.97743961352657	0.535490628445424	0.08974	0.89978947368421	-0.02398	0.671776504297994	0.201348132938419	0.200113526956	0.211592072521074	0.204284761430962	58.7921256605989	0	0
2004	34	0.899414251207729	0.472932745314223	-0.027	0.680315789473684	-0.1145	0.49496776504298	0.197515698761829	0.20044797225481	0.211165664334285	0.204004419344876	59.0305167351732	0	0
2004	35	0.934190821256039	0.450782800441014	-0.1245	0.664210526315789	-0.21566	0.501851719197708	0.187756409681225	0.192387972669202	0.209711188242087	0.203732709352459	59.3803758073987	0	0
2004	36	0.895724637681159	0.400231532524807	-0.20546	0.569473684210526	-0.29378	0.410666189111748	0.204381335356267	0.191856275449397	0.207758717083595	0.203462898518358	60.2834233705226	0	0
2004	37	1.11941425120773	0.460981256890849	-0.09166	0.816421052631579	-0.25926	0.59519340974212	0.229515426904028	0.212798057732398	0.208440581425236	0.203224217641567	60.8999882560188	0	0
2004	38	1.36459541062802	0.852337375964719	0.34092	1.27663157894737	0.06452	0.94480659025788	0.291400844245488	0.277282928846586	0.230540941641837	0.203985056046929	61.6197886083382	0	0
2004	39	1.36326086956522	0.875446527012128	0.28894	1.13778947368421	0.03784	0.801554441260745	0.27130612643058	0.270497828300498	0.241907650089747	0.205603510008327	61.0916030534351	0	0
2004	40	1.01873792270531	0.82760749724366	0.1987	1.01526315789474	-0.08696	0.631181948424069	0.24721867196744	0.252033281986391	0.239673361247357	0.207048609576055	59.5209982384028	0	0
2004	41	1.21103260869565	0.804332965821389	0.23372	0.988315789473684	-0.0354	0.647525071633238	0.254535996820226	0.246530709645588	0.237079277974889	0.20748553405915	58.7707339988256	0	0
2004	42	1.28195048309179	0.842480705622933	0.2424	0.919052631578947	0.01008	0.615007163323782	0.245695695988641	0.247066802863121	0.237573286186483	0.20805662471801	56.7734233705226	0	0
