Year	Week	CHIRPS	CMORPH	GSMAP	PERSIANN	IMERG	CCS	SM1 Mean	SM2 Mean	SM3 Mean	SM4 Mean	Event	Event_PDSI
2006	13	0.367512077294686	0.0133737596471885	0.06744	0.436842105263158	0.21204	0.452163323782235	0.191836006204683	0.177145633055975	0.194937226812742	0.216040516027382	0	0
2006	14	0.471437198067633	0.731962513781698	0.83276	0.504421052631579	1.06456	0.609251432664756	0.228240924081466	0.20550464009912	0.198949395246455	0.215637161907341	0	0
2006	15	0.616980676328502	1.00114663726571	0.92152	0.578631578947368	1.2889	0.716489971346705	0.248995388492481	0.231369258739968	0.204668009306207	0.215849830891405	0	0
2006	16	0.522638888888889	1.12747519294377	0.945	0.344315789473684	1.23704	0.559527220630373	0.219317084028811	0.226708934235407	0.206854951490018	0.216090845566775	0	0
2006	17	0.551890096618358	1.07922822491731	0.61292	0.381684210526316	1.0199	0.488033667621777	0.212231035215326	0.219049230437294	0.207539835772915	0.215837931931019	0	0
2006	18	0.143562801932367	0.523682469680265	-0.03512	-0.0137894736842105	0.26226	0.0584240687679083	0.204263427058443	0.2102170452082	0.206784815900769	0.215551117669259	0	0
2006	19	-0.18298309178744	0.000187431091510471	-0.31778	-0.394315789473684	-0.20218	-0.481952005730659	0.199421823637426	0.204247119780981	0.205481970315271	0.215104903530862	0	0
2006	20	-0.24951690821256	-0.164156560088203	-0.18746	-0.0574736842105263	0.04576	0.149881805157593	0.226631661187541	0.21922947430049	0.20777688281175	0.214806864841708	0	0
2006	21	-1.31851449275362	-1.01066152149945	-0.93182	-0.787684210526316	-0.7291	-0.653223495702006	0.191515717440547	0.204260623775153	0.206582796164604	0.214464248871165	0	0
2006	22	-0.873128019323671	-0.402348401323043	-0.53328	-0.439157894736842	-0.27456	-0.242127507163324	0.202221332314806	0.201024300467854	0.204769096864149	0.21398834018835	0	0
2006	23	-0.681256038647343	-0.556449834619625	-0.73278	-0.505368421052632	-0.35654	-0.150143266475645	0.206746780432914	0.209216043916268	0.205264190503041	0.213557434624859	0	0
2006	24	-0.745332125603865	-0.288610804851158	-0.65478	-0.529894736842105	-0.3244	-0.489183381088825	0.195761183922317	0.201927144658681	0.206157470949479	0.213088094858187	0	0
2006	25	0.398526570048309	0.771014332965821	0.72026	1.20157894736842	0.93174	0.931400429799427	0.232652484606448	0.216047056974733	0.207579474540087	0.212681351687227	0	0
2006	26	0.747095410628019	0.972546857772878	1.21398	1.60105263157895	1.23544	1.28308739255014	0.249011830037497	0.239079405735103	0.215795992988706	0.212763117876436	0	0
2006	27	0.855839371980676	1.14984564498346	1.2445	1.56273684210526	1.36712	1.29320558739255	0.234617470023744	0.234436057862891	0.219580606664755	0.212909900700407	0	0
2006	28	1.22923309178744	1.25252480705623	1.35496	1.57726315789474	1.59826	1.47343839541547	0.229315528466706	0.227473384654555	0.219264077096051	0.212953068023281	0	0
2006	29	0.409897342995169	0.538533627342889	0.61058	0.656526315789474	0.87182	0.613040830945559	0.234013728568579	0.228797490402608	0.220683432637115	0.213057734865163	0	0
2006	30	-0.207143719806763	0.291102535832415	0.38478	0.588421052631579	0.60562	0.451618911174785	0.212145220227521	0.215919588221319	0.219544774827261	0.213093493719186	0	0
2006	31	0.036213768115942	0.372734288864388	0.56622	0.461789473684211	0.67184	0.204237106017192	0.245030836285061	0.228868829255462	0.220957648492365	0.213155326891158	0	0
2006	32	0.0996074879227053	0.0957993384785006	0.46278	0.230105263157895	0.26716	0.0164183381088825	0.246764461724038	0.240619307914246	0.225047183048913	0.21381138398179	0	0
2006	33	0.0217693236714976	0.145711135611907	0.51282	0.329578947368421	0.24206	-0.00963825214899714	0.218981324975664	0.223261957023057	0.223017751198563	0.214361722352249	0	0
